originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,lostEntropy,percentEntropyLoss,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
^3-DOES-MOON-sell^,1,5,3,2,0,-3,8,117.98259933019747,DOESMOONsell3^---^,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,30,33,27,28,28,18,12,1,5
:3+full+kept+page:,1,5,3,0,0,-3,6,117.98259933019747,fullkeptpage3:+++:,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,28,21,28,21,23,23,18,12,1,5
:2~EGGS~WIND~MAIN:,1,5,3,3,0,-3,9,117.98259933019747,EGGSWINDMAIN2:~~~:,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,33,40,33,35,35,18,12,1,5
&1+MISS+YEAR+FORM&,1,5,3,3,0,-3,9,117.98259933019747,MISSYEARFORM1&+++&,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,33,40,33,35,35,18,12,1,5
*1=NEED=EAST=wise*,1,5,3,2,0,-3,8,117.98259933019747,NEEDEASTwise1*===*,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,36,29,28,28,18,12,1,5
"?9,RAIN,find,have?",1,5,3,1,0,-3,7,117.98259933019747,"RAINfindhave9?,,,?",92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,29,23,29,23,24,24,18,12,1,5
~1~KEEP~face~last~,1,5,3,1,0,-3,7,117.98259933019747,KEEPfacelast1~~~~~,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,27,27,18,12,1,5
&4.SEEN.WHAT.BOTH&,1,5,3,3,0,-3,9,117.98259933019747,SEENWHATBOTH4&...&,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,37,31,37,31,32,32,18,12,1,5
&1~burn~want~INCH&,1,5,3,1,0,-3,7,117.98259933019747,INCHburnwant1&~~~&,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
+1_near_says_RING+,1,5,3,1,0,-3,7,117.98259933019747,RINGnearsays1+___+,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,27,27,18,12,1,5
=3~push~AREA~HIGH=,1,5,3,2,0,-3,8,117.98259933019747,AREAHIGHpush3=~~~=,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,29,29,18,12,1,5
+0*TUBE*dare*lift+,1,5,3,1,0,-3,7,117.98259933019747,TUBEdarelift0+***+,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,32,26,27,27,18,12,1,5
@5*BODY*GOLD*race@,1,5,3,2,0,-3,8,117.98259933019747,BODYGOLDrace5@***@,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,33,27,31,31,18,12,1,5
^9.lose.KEEP.seed^,1,5,3,1,0,-3,7,117.98259933019747,KEEPloseseed9^...^,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,26,29,23,24,24,18,12,1,5
?0|MOST|hurt|hurt?,1,5,3,1,0,-3,7,117.98259933019747,MOSThurthurt0?|||?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
!7=tear=COAT=city!,1,5,3,1,0,-3,7,117.98259933019747,COATtearcity7!===!,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,24,24,18,12,1,5
=7=SIZE=date=rome=,1,5,3,1,0,-3,7,117.98259933019747,SIZEdaterome7=====,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,22,22,18,12,1,5
=0=IRON=TIED=HARD=,1,5,3,3,0,-3,9,117.98259933019747,IRONTIEDHARD0=====,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,43,32,43,32,30,30,18,12,1,5
^1~WENT~SAME~FILL^,1,5,3,3,0,-3,9,117.98259933019747,WENTSAMEFILL1^~~~^,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,43,32,40,33,35,35,18,12,1,5
$7_list_UNIT_HEAR$,1,5,3,2,0,-3,8,117.98259933019747,UNITHEARlist7$___$,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
+9.back.hill.were+,1,5,3,0,0,-3,6,117.98259933019747,backhillwere9+...+,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,28,22,28,22,20,20,18,12,1,5
?7.HURT.each.ROLL?,1,5,3,2,0,-3,8,117.98259933019747,HURTROLLeach7?...?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,33,27,33,27,28,28,18,12,1,5
@1~HUGE~move~SPOT@,1,5,3,2,0,-3,8,117.98259933019747,HUGESPOTmove1@~~~@,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
!5|keep|case|bird!,1,5,3,0,0,-3,6,117.98259933019747,keepcasebird5!|||!,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,28,21,28,21,23,23,18,12,1,5
:0~SELF~MAIN~SHIP:,1,5,3,3,0,-3,9,117.98259933019747,SELFMAINSHIP0:~~~:,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,33,40,33,35,35,18,12,1,5
!3=head=DOOR=corn!,1,5,3,1,0,-3,7,117.98259933019747,DOORheadcorn3!===!,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,24,24,18,12,1,5
@4-seed-idea-ONCE@,1,5,3,1,0,-3,7,117.98259933019747,ONCEseedidea4@---@,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,29,23,29,23,24,24,18,12,1,5
|5|HANG|lone|CITY|,1,5,3,2,0,-3,8,117.98259933019747,HANGCITYlone5|||||,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,31,31,18,12,1,5
&6-time-BACK-RACE&,1,5,3,2,0,-3,8,117.98259933019747,BACKRACEtime6&---&,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,33,27,33,27,28,28,18,12,1,5
!6*true*NOON*EARS!,1,5,3,2,0,-3,8,117.98259933019747,NOONEARStrue6!***!,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,33,27,31,31,18,12,1,5
":6,rome,live,cent:",1,5,3,0,0,-3,6,117.98259933019747,"romelivecent6:,,,:",101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,25,19,25,19,20,20,18,12,1,5
*7|born|both|near*,1,5,3,0,0,-3,6,117.98259933019747,bornbothnear7*|||*,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,31,20,28,21,23,23,18,12,1,5
%7+liar+AUNT+HOUR%,1,5,3,2,0,-3,8,117.98259933019747,AUNTHOURliar7%+++%,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,31,31,18,12,1,5
?1+HOPE+came+send?,1,5,3,1,0,-3,7,117.98259933019747,HOPEcamesend1?+++?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
^2|inch|MIND|FACE^,1,5,3,2,0,-3,8,117.98259933019747,MINDFACEinch2^|||^,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,36,29,31,31,18,12,1,5
?7~GOLD~will~TUBE?,1,5,3,2,0,-3,8,117.98259933019747,GOLDTUBEwill7?~~~?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
=9.MOST.PICK.DROP=,1,5,3,3,0,-3,9,117.98259933019747,MOSTPICKDROP9=...=,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,34,40,34,30,30,18,12,1,5
!3-SOFT-BUSY-sing!,1,5,3,2,0,-3,8,117.98259933019747,SOFTBUSYsing3!---!,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,33,27,33,27,28,28,18,12,1,5
"=9,gift,neck,draw=",1,5,3,0,0,-3,6,117.98259933019747,"giftneckdraw9=,,,=",101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,28,22,28,22,18,18,18,12,1,5
|3*kind*SEEM*TURN|,1,5,3,2,0,-3,8,117.98259933019747,SEEMTURNkind3|***|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,36,30,31,31,18,12,1,5
*1~soft~NAIL~FOUR*,1,5,3,2,0,-3,8,117.98259933019747,NAILFOURsoft1*~~~*,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,36,29,31,31,18,12,1,5
*1*NAME*game*RISE*,1,5,3,2,0,-3,8,117.98259933019747,NAMERISEgame1*****,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,33,27,31,31,18,12,1,5
":7,SOLD,boat,goes:",1,5,3,1,0,-3,7,117.98259933019747,"SOLDboatgoes7:,,,:",92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,29,23,29,23,24,24,18,12,1,5
!1*sell*HALT*HANG!,1,5,3,2,0,-3,8,117.98259933019747,HALTHANGsell1!***!,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,33,27,31,31,18,12,1,5
@8+that+FELL+yard@,1,5,3,1,0,-3,7,117.98259933019747,FELLthatyard8@+++@,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
%4+DUCK+tone+bank%,1,5,3,1,0,-3,7,117.98259933019747,DUCKtonebank4%+++%,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,27,27,18,12,1,5
|9-dear-MILK-hard|,1,5,3,1,0,-3,7,117.98259933019747,MILKdearhard9|---|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,26,32,26,24,24,18,12,1,5
@5+TAIL+ROAD+HAND@,1,5,3,3,0,-3,9,117.98259933019747,TAILROADHAND5@+++@,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,33,40,33,35,35,18,12,1,5
@3~food~YARD~show@,1,5,3,1,0,-3,7,117.98259933019747,YARDfoodshow3@~~~@,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
"+0,TRIP,EAST,CASE+",1,5,3,3,0,-3,9,117.98259933019747,"TRIPEASTCASE0+,,,+",101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,34,40,34,32,32,18,12,1,5
=0|game|JUMP|MINE=,1,5,3,2,0,-3,8,117.98259933019747,JUMPMINEgame0=|||=,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,29,29,18,12,1,5
|4-FAST-THEM-main|,1,5,3,2,0,-3,8,117.98259933019747,FASTTHEMmain4|---|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,30,36,30,28,28,18,12,1,5
|8~SIDE~POOR~shoe|,1,5,3,2,0,-3,8,117.98259933019747,SIDEPOORshoe8|~~~|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,31,31,18,12,1,5
=4+soil+lone+KING=,1,5,3,1,0,-3,7,117.98259933019747,KINGsoillone4=+++=,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,25,25,18,12,1,5
+1=verb=COOL=WOOD+,1,5,3,2,0,-3,8,117.98259933019747,COOLWOODverb1+===+,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,28,28,18,12,1,5
|1.wave.POOR.PLAY|,1,5,3,2,0,-3,8,117.98259933019747,POORPLAYwave1|...|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,30,36,30,28,28,18,12,1,5
*6~half~PAIN~LOSE*,1,5,3,2,0,-3,8,117.98259933019747,PAINLOSEhalf6*~~~*,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,36,29,31,31,18,12,1,5
:7-keep-when-FLAT:,1,5,3,1,0,-3,7,117.98259933019747,FLATkeepwhen7:---:,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,29,23,29,23,24,24,18,12,1,5
:2-wore-WISE-pain:,1,5,3,1,0,-3,7,117.98259933019747,WISEworepain2:---:,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,29,23,29,23,24,24,18,12,1,5
*6~fact~cows~SEEN*,1,5,3,1,0,-3,7,117.98259933019747,SEENfactcows6*~~~*,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,32,25,27,27,18,12,1,5
|9~HEAT~INTO~king|,1,5,3,2,0,-3,8,117.98259933019747,HEATINTOking9|~~~|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,31,31,18,12,1,5
&5_dusk_MANY_PERU&,1,5,3,2,0,-3,8,117.98259933019747,MANYPERUdusk5&___&,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
?7=MILE=long=TAKE?,1,5,3,2,0,-3,8,117.98259933019747,MILETAKElong7?===?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,28,28,18,12,1,5
+5.safe.pick.love+,1,5,3,0,0,-3,6,117.98259933019747,safepicklove5+...+,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,28,22,28,22,20,20,18,12,1,5
?1_PICK_GOOD_pick?,1,5,3,2,0,-3,8,117.98259933019747,PICKGOODpick1?___?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
+9_farm_HOUR_DISH+,1,5,3,2,0,-3,8,117.98259933019747,HOURDISHfarm9+___+,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,39,28,31,31,18,12,1,5
+7.NEAR.BLOW.EAST+,1,5,3,3,0,-3,9,117.98259933019747,NEARBLOWEAST7+...+,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,34,40,34,32,32,18,12,1,5
|3-make-PASS-FEET|,1,5,3,2,0,-3,8,117.98259933019747,PASSFEETmake3|---|,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,30,36,30,28,28,18,12,1,5
!5|week|soil|STAY!,1,5,3,1,0,-3,7,117.98259933019747,STAYweeksoil5!|||!,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
?4+KIND+page+FIVE?,1,5,3,2,0,-3,8,117.98259933019747,KINDFIVEpage4?+++?,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
&6+YEAR+SEAT+bank&,1,5,3,2,0,-3,8,117.98259933019747,YEARSEATbank6&+++&,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
$6*LOSE*lord*fell$,1,5,3,1,0,-3,7,117.98259933019747,LOSElordfell6$***$,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,29,23,27,27,18,12,1,5
*9|DUCK|WOOD|sign*,1,5,3,2,0,-3,8,117.98259933019747,DUCKWOODsign9*|||*,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,39,28,36,29,31,31,18,12,1,5
$8|TONE|SOFT|sail$,1,5,3,2,0,-3,8,117.98259933019747,TONESOFTsail8$|||$,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,29,36,29,31,31,18,12,1,5
~3|deep|SAME|sail~,1,5,3,1,0,-3,7,117.98259933019747,SAMEdeepsail3~|||~,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,27,27,18,12,1,5
*6*grow*like*miss*,1,5,3,0,0,-3,6,117.98259933019747,growlikemiss6*****,101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,0,0,-1,9,31,20,25,19,23,23,18,12,1,5
*0-ROCK-sell-GIVE*,1,5,3,2,0,-3,8,117.98259933019747,ROCKGIVEsell0*---*,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,36,30,33,27,28,28,18,12,1,5
+5=BANK=wild=word+,1,5,3,1,0,-3,7,117.98259933019747,BANKwildword5+===+,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,35,24,35,24,24,24,18,12,1,5
$1_ball_STOP_ring$,1,5,3,1,0,-3,7,117.98259933019747,STOPballring1$___$,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,25,32,25,27,27,18,12,1,5
"*9,PURE,HALF,WORD*",1,5,3,3,0,-3,9,117.98259933019747,"PUREHALFWORD9*,,,*",101.21741684730613,16.765182482891348,14.209877200595228,0,5,5,1,0,-1,10,40,34,37,31,32,32,18,12,1,5
^5-wall-gray-RAIN^,1,5,3,1,0,-3,7,117.98259933019747,RAINwallgray5^---^,92.26613213233915,25.71646719785832,21.79683050200118,0,5,5,1,0,-1,10,32,26,29,23,24,24,18,12,1,5
